dataset,label,curve,x,y,threshold
VinDr external,Cardiomegaly,pr,0.7065217391304348,0.48267326732673266,
VinDr external,Cardiomegaly,pr,0.7065217391304348,0.4838709677419355,
VinDr external,Cardiomegaly,pr,0.7065217391304348,0.48507462686567165,
VinDr external,Cardiomegaly,pr,0.7028985507246377,0.4837905236907731,
VinDr external,Cardiomegaly,pr,0.7028985507246377,0.485,
VinDr external,Cardiomegaly,pr,0.6992753623188406,0.48370927318295737,
VinDr external,Cardiomegaly,pr,0.6956521739130435,0.4824120603015075,
VinDr external,Cardiomegaly,pr,0.6920289855072463,0.4811083123425693,
VinDr external,Cardiomegaly,pr,0.6884057971014492,0.4797979797979798,
VinDr external,Cardiomegaly,pr,0.6884057971014492,0.4810126582278481,
VinDr external,Cardiomegaly,pr,0.6847826086956522,0.4796954314720812,
VinDr external,Cardiomegaly,pr,0.6847826086956522,0.48091603053435117,
VinDr external,Cardiomegaly,pr,0.6847826086956522,0.48214285714285715,
VinDr external,Cardiomegaly,pr,0.6847826086956522,0.4833759590792839,
VinDr external,Cardiomegaly,pr,0.6811594202898551,0.48205128205128206,
VinDr external,Cardiomegaly,pr,0.6811594202898551,0.4832904884318766,
VinDr external,Cardiomegaly,pr,0.6811594202898551,0.4845360824742268,
VinDr external,Cardiomegaly,pr,0.6811594202898551,0.48578811369509045,
VinDr external,Cardiomegaly,pr,0.6811594202898551,0.48704663212435234,
VinDr external,Cardiomegaly,pr,0.6811594202898551,0.4883116883116883,
VinDr external,Cardiomegaly,pr,0.677536231884058,0.4869791666666667,
VinDr external,Cardiomegaly,pr,0.677536231884058,0.48825065274151436,
VinDr external,Cardiomegaly,pr,0.677536231884058,0.4895287958115183,
VinDr external,Cardiomegaly,pr,0.6739130434782609,0.4881889763779528,
VinDr external,Cardiomegaly,pr,0.6739130434782609,0.48947368421052634,
VinDr external,Cardiomegaly,pr,0.6739130434782609,0.49076517150395776,
VinDr external,Cardiomegaly,pr,0.6702898550724637,0.4894179894179894,
VinDr external,Cardiomegaly,pr,0.6702898550724637,0.4907161803713528,
VinDr external,Cardiomegaly,pr,0.6702898550724637,0.4920212765957447,
VinDr external,Cardiomegaly,pr,0.6702898550724637,0.49333333333333335,
VinDr external,Cardiomegaly,pr,0.6702898550724637,0.4946524064171123,
VinDr external,Cardiomegaly,pr,0.6702898550724637,0.4959785522788204,
VinDr external,Cardiomegaly,pr,0.6702898550724637,0.49731182795698925,
VinDr external,Cardiomegaly,pr,0.6666666666666666,0.49595687331536387,
VinDr external,Cardiomegaly,pr,0.6630434782608695,0.4945945945945946,
VinDr external,Cardiomegaly,pr,0.6594202898550725,0.4932249322493225,
VinDr external,Cardiomegaly,pr,0.6557971014492754,0.49184782608695654,
VinDr external,Cardiomegaly,pr,0.6557971014492754,0.49318801089918257,
VinDr external,Cardiomegaly,pr,0.6521739130434783,0.4918032786885246,
VinDr external,Cardiomegaly,pr,0.6521739130434783,0.4931506849315068,
VinDr external,Cardiomegaly,pr,0.6485507246376812,0.49175824175824173,
VinDr external,Cardiomegaly,pr,0.6485507246376812,0.4931129476584022,
VinDr external,Cardiomegaly,pr,0.6485507246376812,0.494475138121547,
VinDr external,Cardiomegaly,pr,0.644927536231884,0.4930747922437673,
VinDr external,Cardiomegaly,pr,0.6413043478260869,0.49166666666666664,
VinDr external,Cardiomegaly,pr,0.6413043478260869,0.49303621169916434,
VinDr external,Cardiomegaly,pr,0.6413043478260869,0.49441340782122906,
VinDr external,Cardiomegaly,pr,0.6413043478260869,0.4957983193277311,
VinDr external,Cardiomegaly,pr,0.6376811594202898,0.4943820224719101,
VinDr external,Cardiomegaly,pr,0.6340579710144928,0.49295774647887325,
VinDr external,Cardiomegaly,pr,0.6304347826086957,0.4915254237288136,
VinDr external,Cardiomegaly,pr,0.6304347826086957,0.49291784702549574,
VinDr external,Cardiomegaly,pr,0.6304347826086957,0.4943181818181818,
VinDr external,Cardiomegaly,pr,0.6304347826086957,0.49572649572649574,
VinDr external,Cardiomegaly,pr,0.6304347826086957,0.49714285714285716,
VinDr external,Cardiomegaly,pr,0.6304347826086957,0.498567335243553,
VinDr external,Cardiomegaly,pr,0.6268115942028986,0.49712643678160917,
VinDr external,Cardiomegaly,pr,0.6268115942028986,0.49855907780979825,
VinDr external,Cardiomegaly,pr,0.6231884057971014,0.49710982658959535,
VinDr external,Cardiomegaly,pr,0.6195652173913043,0.4956521739130435,
VinDr external,Cardiomegaly,pr,0.6195652173913043,0.49709302325581395,
VinDr external,Cardiomegaly,pr,0.6195652173913043,0.49854227405247814,
VinDr external,Cardiomegaly,pr,0.6159420289855072,0.49707602339181284,
VinDr external,Cardiomegaly,pr,0.6159420289855072,0.49853372434017595,
VinDr external,Cardiomegaly,pr,0.6123188405797102,0.4970588235294118,
VinDr external,Cardiomegaly,pr,0.6086956521739131,0.49557522123893805,
VinDr external,Cardiomegaly,pr,0.6086956521739131,0.4970414201183432,
VinDr external,Cardiomegaly,pr,0.6086956521739131,0.49851632047477745,
VinDr external,Cardiomegaly,pr,0.6086956521739131,0.5,
VinDr external,Cardiomegaly,pr,0.6086956521739131,0.5014925373134328,
VinDr external,Cardiomegaly,pr,0.605072463768116,0.5,
VinDr external,Cardiomegaly,pr,0.605072463768116,0.5015015015015015,
VinDr external,Cardiomegaly,pr,0.605072463768116,0.5030120481927711,
VinDr external,Cardiomegaly,pr,0.6014492753623188,0.5015105740181269,
VinDr external,Cardiomegaly,pr,0.5978260869565217,0.5,
VinDr external,Cardiomegaly,pr,0.5978260869565217,0.5015197568389058,
VinDr external,Cardiomegaly,pr,0.5978260869565217,0.5030487804878049,
VinDr external,Cardiomegaly,pr,0.5978260869565217,0.5045871559633027,
VinDr external,Cardiomegaly,pr,0.5978260869565217,0.5061349693251533,
VinDr external,Cardiomegaly,pr,0.5942028985507246,0.5046153846153846,
VinDr external,Cardiomegaly,pr,0.5942028985507246,0.5061728395061729,
VinDr external,Cardiomegaly,pr,0.5942028985507246,0.5077399380804953,
VinDr external,Cardiomegaly,pr,0.5942028985507246,0.5093167701863354,
VinDr external,Cardiomegaly,pr,0.5942028985507246,0.5109034267912772,
VinDr external,Cardiomegaly,pr,0.5905797101449275,0.509375,
VinDr external,Cardiomegaly,pr,0.5869565217391305,0.5078369905956113,
VinDr external,Cardiomegaly,pr,0.5869565217391305,0.5094339622641509,
VinDr external,Cardiomegaly,pr,0.5833333333333334,0.5078864353312302,
VinDr external,Cardiomegaly,pr,0.5797101449275363,0.5063291139240507,
VinDr external,Cardiomegaly,pr,0.5797101449275363,0.5079365079365079,
VinDr external,Cardiomegaly,pr,0.5797101449275363,0.5095541401273885,
VinDr external,Cardiomegaly,pr,0.5760869565217391,0.5079872204472844,
VinDr external,Cardiomegaly,pr,0.5760869565217391,0.5096153846153846,
VinDr external,Cardiomegaly,pr,0.572463768115942,0.5080385852090032,
VinDr external,Cardiomegaly,pr,0.572463768115942,0.5096774193548387,
VinDr external,Cardiomegaly,pr,0.572463768115942,0.511326860841424,
VinDr external,Cardiomegaly,pr,0.572463768115942,0.512987012987013,
VinDr external,Cardiomegaly,pr,0.572463768115942,0.5146579804560261,
VinDr external,Cardiomegaly,pr,0.5688405797101449,0.5130718954248366,
VinDr external,Cardiomegaly,pr,0.5688405797101449,0.5147540983606558,
VinDr external,Cardiomegaly,pr,0.5688405797101449,0.5164473684210527,
VinDr external,Cardiomegaly,pr,0.5688405797101449,0.5181518151815182,
VinDr external,Cardiomegaly,pr,0.5652173913043478,0.5165562913907285,
VinDr external,Cardiomegaly,pr,0.5652173913043478,0.5182724252491694,
VinDr external,Cardiomegaly,pr,0.5652173913043478,0.52,
VinDr external,Cardiomegaly,pr,0.5615942028985508,0.5183946488294314,
VinDr external,Cardiomegaly,pr,0.5579710144927537,0.5167785234899329,
VinDr external,Cardiomegaly,pr,0.5579710144927537,0.5185185185185185,
VinDr external,Cardiomegaly,pr,0.5579710144927537,0.5202702702702703,
VinDr external,Cardiomegaly,pr,0.5543478260869565,0.5186440677966102,
VinDr external,Cardiomegaly,pr,0.5543478260869565,0.5204081632653061,
VinDr external,Cardiomegaly,pr,0.5543478260869565,0.5221843003412969,
VinDr external,Cardiomegaly,pr,0.5543478260869565,0.523972602739726,
VinDr external,Cardiomegaly,pr,0.5507246376811594,0.5223367697594502,
VinDr external,Cardiomegaly,pr,0.5507246376811594,0.5241379310344828,
VinDr external,Cardiomegaly,pr,0.5507246376811594,0.5259515570934256,
VinDr external,Cardiomegaly,pr,0.5471014492753623,0.5243055555555556,
VinDr external,Cardiomegaly,pr,0.5471014492753623,0.5261324041811847,
VinDr external,Cardiomegaly,pr,0.5434782608695652,0.5244755244755245,
VinDr external,Cardiomegaly,pr,0.5434782608695652,0.5263157894736842,
VinDr external,Cardiomegaly,pr,0.5398550724637681,0.5246478873239436,
VinDr external,Cardiomegaly,pr,0.5398550724637681,0.5265017667844523,
VinDr external,Cardiomegaly,pr,0.5362318840579711,0.524822695035461,
VinDr external,Cardiomegaly,pr,0.5362318840579711,0.5266903914590747,
VinDr external,Cardiomegaly,pr,0.5362318840579711,0.5285714285714286,
VinDr external,Cardiomegaly,pr,0.5362318840579711,0.5304659498207885,
VinDr external,Cardiomegaly,pr,0.5362318840579711,0.5323741007194245,
VinDr external,Cardiomegaly,pr,0.5362318840579711,0.5342960288808665,
VinDr external,Cardiomegaly,pr,0.5362318840579711,0.5362318840579711,
VinDr external,Cardiomegaly,pr,0.5362318840579711,0.5381818181818182,
VinDr external,Cardiomegaly,pr,0.5362318840579711,0.5401459854014599,
VinDr external,Cardiomegaly,pr,0.5362318840579711,0.5421245421245421,
VinDr external,Cardiomegaly,pr,0.532608695652174,0.5404411764705882,
VinDr external,Cardiomegaly,pr,0.532608695652174,0.5424354243542435,
VinDr external,Cardiomegaly,pr,0.5289855072463768,0.5407407407407407,
VinDr external,Cardiomegaly,pr,0.5253623188405797,0.5390334572490706,
VinDr external,Cardiomegaly,pr,0.5217391304347826,0.5373134328358209,
VinDr external,Cardiomegaly,pr,0.5181159420289855,0.5355805243445693,
VinDr external,Cardiomegaly,pr,0.5181159420289855,0.5375939849624061,
VinDr external,Cardiomegaly,pr,0.5181159420289855,0.539622641509434,
VinDr external,Cardiomegaly,pr,0.5144927536231884,0.5378787878787878,
VinDr external,Cardiomegaly,pr,0.5144927536231884,0.5399239543726235,
VinDr external,Cardiomegaly,pr,0.5144927536231884,0.5419847328244275,
VinDr external,Cardiomegaly,pr,0.5108695652173914,0.5402298850574713,
VinDr external,Cardiomegaly,pr,0.5108695652173914,0.5423076923076923,
VinDr external,Cardiomegaly,pr,0.5108695652173914,0.5444015444015444,
VinDr external,Cardiomegaly,pr,0.5108695652173914,0.5465116279069767,
VinDr external,Cardiomegaly,pr,0.5108695652173914,0.5486381322957199,
VinDr external,Cardiomegaly,pr,0.5108695652173914,0.55078125,
VinDr external,Cardiomegaly,pr,0.5108695652173914,0.5529411764705883,
VinDr external,Cardiomegaly,pr,0.5072463768115942,0.5511811023622047,
VinDr external,Cardiomegaly,pr,0.5036231884057971,0.549407114624506,
VinDr external,Cardiomegaly,pr,0.5,0.5476190476190477,
VinDr external,Cardiomegaly,pr,0.5,0.549800796812749,
VinDr external,Cardiomegaly,pr,0.4963768115942029,0.548,
VinDr external,Cardiomegaly,pr,0.4963768115942029,0.5502008032128514,
VinDr external,Cardiomegaly,pr,0.4963768115942029,0.5524193548387096,
VinDr external,Cardiomegaly,pr,0.4963768115942029,0.5546558704453441,
VinDr external,Cardiomegaly,pr,0.4927536231884058,0.5528455284552846,
VinDr external,Cardiomegaly,pr,0.4927536231884058,0.5551020408163265,
VinDr external,Cardiomegaly,pr,0.4891304347826087,0.5532786885245902,
VinDr external,Cardiomegaly,pr,0.4891304347826087,0.5555555555555556,
VinDr external,Cardiomegaly,pr,0.4891304347826087,0.5578512396694215,
VinDr external,Cardiomegaly,pr,0.4891304347826087,0.5601659751037344,
VinDr external,Cardiomegaly,pr,0.4891304347826087,0.5625,
VinDr external,Cardiomegaly,pr,0.4891304347826087,0.5648535564853556,
VinDr external,Cardiomegaly,pr,0.4891304347826087,0.5672268907563025,
VinDr external,Cardiomegaly,pr,0.4855072463768116,0.5654008438818565,
VinDr external,Cardiomegaly,pr,0.48188405797101447,0.5635593220338984,
VinDr external,Cardiomegaly,pr,0.48188405797101447,0.5659574468085107,
VinDr external,Cardiomegaly,pr,0.4782608695652174,0.5641025641025641,
VinDr external,Cardiomegaly,pr,0.4782608695652174,0.5665236051502146,
VinDr external,Cardiomegaly,pr,0.4746376811594203,0.5646551724137931,
VinDr external,Cardiomegaly,pr,0.47101449275362317,0.5627705627705628,
VinDr external,Cardiomegaly,pr,0.4673913043478261,0.5608695652173913,
VinDr external,Cardiomegaly,pr,0.4673913043478261,0.5633187772925764,
VinDr external,Cardiomegaly,pr,0.463768115942029,0.5614035087719298,
VinDr external,Cardiomegaly,pr,0.463768115942029,0.5638766519823789,
VinDr external,Cardiomegaly,pr,0.463768115942029,0.5663716814159292,
VinDr external,Cardiomegaly,pr,0.4601449275362319,0.5644444444444444,
VinDr external,Cardiomegaly,pr,0.4601449275362319,0.5669642857142857,
VinDr external,Cardiomegaly,pr,0.45652173913043476,0.5650224215246636,
VinDr external,Cardiomegaly,pr,0.45652173913043476,0.5675675675675675,
VinDr external,Cardiomegaly,pr,0.4528985507246377,0.5656108597285068,
VinDr external,Cardiomegaly,pr,0.4528985507246377,0.5681818181818182,
VinDr external,Cardiomegaly,pr,0.4528985507246377,0.5707762557077626,
VinDr external,Cardiomegaly,pr,0.4528985507246377,0.573394495412844,
VinDr external,Cardiomegaly,pr,0.4492753623188406,0.5714285714285714,
VinDr external,Cardiomegaly,pr,0.44565217391304346,0.5694444444444444,
VinDr external,Cardiomegaly,pr,0.44565217391304346,0.5720930232558139,
VinDr external,Cardiomegaly,pr,0.4420289855072464,0.5700934579439252,
VinDr external,Cardiomegaly,pr,0.4384057971014493,0.568075117370892,
VinDr external,Cardiomegaly,pr,0.4384057971014493,0.5707547169811321,
VinDr external,Cardiomegaly,pr,0.43478260869565216,0.5687203791469194,
VinDr external,Cardiomegaly,pr,0.43478260869565216,0.5714285714285714,
VinDr external,Cardiomegaly,pr,0.43478260869565216,0.5741626794258373,
VinDr external,Cardiomegaly,pr,0.43478260869565216,0.5769230769230769,
VinDr external,Cardiomegaly,pr,0.43478260869565216,0.5797101449275363,
VinDr external,Cardiomegaly,pr,0.43478260869565216,0.5825242718446602,
VinDr external,Cardiomegaly,pr,0.4311594202898551,0.5804878048780487,
VinDr external,Cardiomegaly,pr,0.4311594202898551,0.5833333333333334,
VinDr external,Cardiomegaly,pr,0.427536231884058,0.5812807881773399,
VinDr external,Cardiomegaly,pr,0.427536231884058,0.5841584158415841,
VinDr external,Cardiomegaly,pr,0.427536231884058,0.5870646766169154,
VinDr external,Cardiomegaly,pr,0.42391304347826086,0.585,
VinDr external,Cardiomegaly,pr,0.42028985507246375,0.5829145728643216,
VinDr external,Cardiomegaly,pr,0.4166666666666667,0.5808080808080808,
VinDr external,Cardiomegaly,pr,0.4166666666666667,0.583756345177665,
VinDr external,Cardiomegaly,pr,0.4166666666666667,0.5867346938775511,
VinDr external,Cardiomegaly,pr,0.41304347826086957,0.5846153846153846,
VinDr external,Cardiomegaly,pr,0.40942028985507245,0.5824742268041238,
VinDr external,Cardiomegaly,pr,0.40942028985507245,0.5854922279792746,
VinDr external,Cardiomegaly,pr,0.4057971014492754,0.5833333333333334,
VinDr external,Cardiomegaly,pr,0.4057971014492754,0.5863874345549738,
VinDr external,Cardiomegaly,pr,0.4057971014492754,0.5894736842105263,
VinDr external,Cardiomegaly,pr,0.4057971014492754,0.5925925925925926,
VinDr external,Cardiomegaly,pr,0.40217391304347827,0.5904255319148937,
VinDr external,Cardiomegaly,pr,0.39855072463768115,0.5882352941176471,
VinDr external,Cardiomegaly,pr,0.39855072463768115,0.5913978494623656,
VinDr external,Cardiomegaly,pr,0.39855072463768115,0.5945945945945946,
VinDr external,Cardiomegaly,pr,0.39855072463768115,0.5978260869565217,
VinDr external,Cardiomegaly,pr,0.39492753623188404,0.5956284153005464,
VinDr external,Cardiomegaly,pr,0.39492753623188404,0.5989010989010989,
VinDr external,Cardiomegaly,pr,0.39492753623188404,0.6022099447513812,
VinDr external,Cardiomegaly,pr,0.391304347826087,0.6,
VinDr external,Cardiomegaly,pr,0.391304347826087,0.6033519553072626,
VinDr external,Cardiomegaly,pr,0.391304347826087,0.6067415730337079,
VinDr external,Cardiomegaly,pr,0.391304347826087,0.6101694915254238,
VinDr external,Cardiomegaly,pr,0.38768115942028986,0.6079545454545454,
VinDr external,Cardiomegaly,pr,0.38405797101449274,0.6057142857142858,
VinDr external,Cardiomegaly,pr,0.38405797101449274,0.6091954022988506,
VinDr external,Cardiomegaly,pr,0.3804347826086957,0.6069364161849711,
VinDr external,Cardiomegaly,pr,0.3804347826086957,0.6104651162790697,
VinDr external,Cardiomegaly,pr,0.3804347826086957,0.6140350877192983,
VinDr external,Cardiomegaly,pr,0.3804347826086957,0.6176470588235294,
VinDr external,Cardiomegaly,pr,0.3804347826086957,0.621301775147929,
VinDr external,Cardiomegaly,pr,0.37681159420289856,0.6190476190476191,
VinDr external,Cardiomegaly,pr,0.37681159420289856,0.6227544910179641,
VinDr external,Cardiomegaly,pr,0.37318840579710144,0.6204819277108434,
VinDr external,Cardiomegaly,pr,0.37318840579710144,0.6242424242424243,
VinDr external,Cardiomegaly,pr,0.3695652173913043,0.6219512195121951,
VinDr external,Cardiomegaly,pr,0.36594202898550726,0.6196319018404908,
VinDr external,Cardiomegaly,pr,0.36594202898550726,0.6234567901234568,
VinDr external,Cardiomegaly,pr,0.36594202898550726,0.6273291925465838,
VinDr external,Cardiomegaly,pr,0.36231884057971014,0.625,
VinDr external,Cardiomegaly,pr,0.358695652173913,0.6226415094339622,
VinDr external,Cardiomegaly,pr,0.35507246376811596,0.620253164556962,
VinDr external,Cardiomegaly,pr,0.35144927536231885,0.6178343949044586,
VinDr external,Cardiomegaly,pr,0.34782608695652173,0.6153846153846154,
VinDr external,Cardiomegaly,pr,0.34782608695652173,0.6193548387096774,
VinDr external,Cardiomegaly,pr,0.3442028985507246,0.6168831168831169,
VinDr external,Cardiomegaly,pr,0.34057971014492755,0.6143790849673203,
VinDr external,Cardiomegaly,pr,0.33695652173913043,0.6118421052631579,
VinDr external,Cardiomegaly,pr,0.3333333333333333,0.609271523178808,
VinDr external,Cardiomegaly,pr,0.3333333333333333,0.6133333333333333,
VinDr external,Cardiomegaly,pr,0.3333333333333333,0.6174496644295302,
VinDr external,Cardiomegaly,pr,0.3333333333333333,0.6216216216216216,
VinDr external,Cardiomegaly,pr,0.3333333333333333,0.6258503401360545,
VinDr external,Cardiomegaly,pr,0.32971014492753625,0.6232876712328768,
VinDr external,Cardiomegaly,pr,0.32971014492753625,0.6275862068965518,
VinDr external,Cardiomegaly,pr,0.32971014492753625,0.6319444444444444,
VinDr external,Cardiomegaly,pr,0.32971014492753625,0.6363636363636364,
VinDr external,Cardiomegaly,pr,0.32608695652173914,0.6338028169014085,
VinDr external,Cardiomegaly,pr,0.322463768115942,0.6312056737588653,
VinDr external,Cardiomegaly,pr,0.3188405797101449,0.6285714285714286,
VinDr external,Cardiomegaly,pr,0.31521739130434784,0.6258992805755396,
